35,18
35,18
35,18
35,18
35,18
35,18
35,18
35,18
35,18
34,17
34,17
34,17
34,17
34,17
34,17
34,17
34,17
34,17
34,17
34,17
33,17
33,17
33,17
33,17
33,17
33,17
33,17
33,17
33,17
33,17
33,17
33,17
33,17
33,17
33,17
33,17
33,17
33,17
33,17
33,17
33,17
33,17
33,17
33,17
33,17
33,17
33,17
33,17
33,17
33,17
33,16
33,16
33,16
33,16
33,16
33,16
33,16
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
34,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
33,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,15
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,14
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,13
32,12
32,12
32,12
32,12
32,12
32,12
32,12
32,12
32,12
32,12
32,12
32,12
32,12
32,12
32,12
32,12
